cell_id,label_candidate,label_type,evidence_id,distance_to_evidence_m,confidence,label_basis
GRID-21424,unlabeled,untested_or_unreported,,1351.39,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21425,unlabeled,untested_or_unreported,,1354.2,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21426,unlabeled,untested_or_unreported,,1357.65,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21427,unlabeled,untested_or_unreported,,1361.77,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21428,unlabeled,untested_or_unreported,,1366.52,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21429,unlabeled,untested_or_unreported,,1371.92,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21430,unlabeled,untested_or_unreported,,1377.95,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21431,unlabeled,untested_or_unreported,,1384.6,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21432,unlabeled,untested_or_unreported,,1391.87,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21433,unlabeled,untested_or_unreported,,1399.74,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21434,unlabeled,untested_or_unreported,,1408.21,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21435,unlabeled,untested_or_unreported,,1417.27,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21436,unlabeled,untested_or_unreported,,1426.89,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21437,unlabeled,untested_or_unreported,,1437.08,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21438,unlabeled,untested_or_unreported,,1447.82,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21439,unlabeled,untested_or_unreported,,1459.1,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21440,unlabeled,untested_or_unreported,,1470.9,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21441,unlabeled,untested_or_unreported,,1483.21,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21442,unlabeled,untested_or_unreported,,1496.03,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21443,unlabeled,untested_or_unreported,,1509.33,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21444,unlabeled,untested_or_unreported,,1523.11,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21445,unlabeled,untested_or_unreported,,1537.35,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21446,unlabeled,untested_or_unreported,,1552.04,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21447,unlabeled,untested_or_unreported,,1567.16,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21448,unlabeled,untested_or_unreported,,1582.71,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21449,unlabeled,untested_or_unreported,,1598.67,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21450,unlabeled,untested_or_unreported,,1615.04,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21451,unlabeled,untested_or_unreported,,1631.78,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21452,unlabeled,untested_or_unreported,,1648.91,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21453,unlabeled,untested_or_unreported,,1666.4,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21454,unlabeled,untested_or_unreported,,1684.24,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21455,unlabeled,untested_or_unreported,,1702.42,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21456,unlabeled,untested_or_unreported,,1720.94,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21457,unlabeled,untested_or_unreported,,1739.77,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21458,unlabeled,untested_or_unreported,,1758.91,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21459,unlabeled,untested_or_unreported,,1778.36,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21460,unlabeled,untested_or_unreported,,1798.09,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21461,unlabeled,untested_or_unreported,,1818.11,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21462,unlabeled,untested_or_unreported,,1838.4,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21463,unlabeled,untested_or_unreported,,1858.95,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21464,unlabeled,untested_or_unreported,,1879.75,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21465,unlabeled,untested_or_unreported,,1900.8,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21466,unlabeled,untested_or_unreported,,1922.09,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21467,unlabeled,untested_or_unreported,,1943.6,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21468,unlabeled,untested_or_unreported,,1965.34,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21469,unlabeled,untested_or_unreported,,1987.3,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21470,unlabeled,untested_or_unreported,,2009.46,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21471,unlabeled,untested_or_unreported,,2031.83,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21472,unlabeled,untested_or_unreported,,2054.38,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21473,unlabeled,untested_or_unreported,,2077.13,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21474,unlabeled,untested_or_unreported,,2100.06,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21475,unlabeled,untested_or_unreported,,2123.17,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21476,unlabeled,untested_or_unreported,,2146.44,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21477,unlabeled,untested_or_unreported,,2169.88,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21478,unlabeled,untested_or_unreported,,2193.48,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21479,unlabeled,untested_or_unreported,,2217.24,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21480,unlabeled,untested_or_unreported,,2241.15,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21481,unlabeled,untested_or_unreported,,2265.2,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21482,unlabeled,untested_or_unreported,,2289.39,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21483,unlabeled,untested_or_unreported,,2313.71,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
GRID-21484,unlabeled,untested_or_unreported,,2338.17,none,No authoritative exploratory drillhole assays published in public domain. Not assumed negative.
